code_commune,code_epci,libelle_geo
17281,200041523,CC de la Haute Saintonge
17402,200041523,CC de la Haute Saintonge
17259,200041523,CC de la Haute Saintonge
17468,200041523,CC de la Haute Saintonge
17199,200041523,CC de la Haute Saintonge
17343,200041523,CC de la Haute Saintonge
17061,200041523,CC de la Haute Saintonge
17002,200041523,CC de la Haute Saintonge
17156,200041523,CC de la Haute Saintonge
17390,200041523,CC de la Haute Saintonge
17324,200041523,CC de la Haute Saintonge
17231,200041523,CC de la Haute Saintonge
17319,200041523,CC de la Haute Saintonge
17372,200041523,CC de la Haute Saintonge
17178,200041523,CC de la Haute Saintonge
17096,200041523,CC de la Haute Saintonge
17276,200041523,CC de la Haute Saintonge
17423,200041523,CC de la Haute Saintonge
17215,200041523,CC de la Haute Saintonge
23025,200041556,CC Portes de la Creuse en Marche
23112,200041556,CC Portes de la Creuse en Marche
23089,200041556,CC Portes de la Creuse en Marche
23057,200041556,CC Portes de la Creuse en Marche
23139,200041556,CC Portes de la Creuse en Marche
23130,200041556,CC Portes de la Creuse en Marche
23162,200041556,CC Portes de la Creuse en Marche
23136,200041556,CC Portes de la Creuse en Marche
23049,200041556,CC Portes de la Creuse en Marche
23148,200041556,CC Portes de la Creuse en Marche
23041,200041556,CC Portes de la Creuse en Marche
23109,200041556,CC Portes de la Creuse en Marche
23188,200041556,CC Portes de la Creuse en Marche
23252,200041556,CC Portes de la Creuse en Marche
23084,200041556,CC Portes de la Creuse en Marche
23098,200041556,CC Portes de la Creuse en Marche
24064,200041572,CC Dronne et Belle
24253,200041572,CC Dronne et Belle
24055,200041572,CC Dronne et Belle
24096,200041572,CC Dronne et Belle
24042,200041572,CC Dronne et Belle
24129,200041572,CC Dronne et Belle
24582,200041572,CC Dronne et Belle
24069,200041572,CC Dronne et Belle
24107,200041572,CC Dronne et Belle
24346,200041572,CC Dronne et Belle
24353,200041572,CC Dronne et Belle
24221,200041572,CC Dronne et Belle
24474,200041572,CC Dronne et Belle
24394,200041572,CC Dronne et Belle
24111,200041572,CC Dronne et Belle
24403,200041572,CC Dronne et Belle
17434,200041614,CC Aunis Sud
17003,200041614,CC Aunis Sud
17447,200041614,CC Aunis Sud
17338,200041614,CC Aunis Sud
17340,200041614,CC Aunis Sud
17107,200041614,CC Aunis Sud
17166,200041614,CC Aunis Sud
17359,200041614,CC Aunis Sud
17457,200041614,CC Aunis Sud
17080,200041614,CC Aunis Sud
17221,200041614,CC Aunis Sud
17057,200041614,CC Aunis Sud
17394,200041614,CC Aunis Sud
17174,200041614,CC Aunis Sud
17018,200041614,CC Aunis Sud
17032,200041614,CC Aunis Sud
17203,200041614,CC Aunis Sud
17480,200041614,CC Aunis Sud
17293,200041614,CC Aunis Sud
17482,200041614,CC Aunis Sud
17382,200041614,CC Aunis Sud
17063,200041614,CC Aunis Sud
17321,200041614,CC Aunis Sud
17007,200041614,CC Aunis Sud
08420,200041622,CC Ardennes Thierache
08282,200041622,CC Ardennes Thierache
08037,200041622,CC Ardennes Thierache
08254,200041622,CC Ardennes Thierache
08370,200041622,CC Ardennes Thierache
08156,200041622,CC Ardennes Thierache
08355,200041622,CC Ardennes Thierache
08318,200041622,CC Ardennes Thierache
08319,200041622,CC Ardennes Thierache
08026,200041622,CC Ardennes Thierache
08373,200041622,CC Ardennes Thierache
08358,200041622,CC Ardennes Thierache
08016,200041622,CC Ardennes Thierache
08468,200041622,CC Ardennes Thierache
08172,200041622,CC Ardennes Thierache
08189,200041622,CC Ardennes Thierache
08257,200041622,CC Ardennes Thierache
08069,200041622,CC Ardennes Thierache
08149,200041622,CC Ardennes Thierache
08121,200041622,CC Ardennes Thierache
08087,200041622,CC Ardennes Thierache
08208,200041622,CC Ardennes Thierache
08344,200041622,CC Ardennes Thierache
08277,200041622,CC Ardennes Thierache
08440,200041622,CC Ardennes Thierache
08015,200041622,CC Ardennes Thierache
08169,200041622,CC Ardennes Thierache
08155,200041622,CC Ardennes Thierache
08073,200041622,CC Ardennes Thierache
08154,200041622,CC Ardennes Thierache
08273,200041622,CC Ardennes Thierache
08167,200041622,CC Ardennes Thierache
08100,200041622,CC Ardennes Thierache
08251,200041622,CC Ardennes Thierache
08182,200041622,CC Ardennes Thierache
08030,200041622,CC Ardennes Thierache
08094,200041622,CC Ardennes Thierache
08105,200041630,CA Ardenne Metropole
08409,200041630,CA Ardenne Metropole
08328,200041630,CA Ardenne Metropole
08480,200041630,CA Ardenne Metropole
08491,200041630,CA Ardenne Metropole
08488,200041630,CA Ardenne Metropole
08053,200041630,CA Ardenne Metropole
08174,200041630,CA Ardenne Metropole
08327,200041630,CA Ardenne Metropole
08142,200041630,CA Ardenne Metropole
08173,200041630,CA Ardenne Metropole
08180,200041630,CA Ardenne Metropole
08003,200041630,CA Ardenne Metropole
08043,200041630,CA Ardenne Metropole
08298,200041630,CA Ardenne Metropole
08346,200041630,CA Ardenne Metropole
08497,200041630,CA Ardenne Metropole
08385,200041630,CA Ardenne Metropole
08343,200041630,CA Ardenne Metropole
08263,200041630,CA Ardenne Metropole
08457,200041630,CA Ardenne Metropole
08191,200041630,CA Ardenne Metropole
08140,200041630,CA Ardenne Metropole
08316,200041630,CA Ardenne Metropole
08188,200041630,CA Ardenne Metropole
08391,200041630,CA Ardenne Metropole
08040,200041630,CA Ardenne Metropole
08194,200041630,CA Ardenne Metropole
08199,200041630,CA Ardenne Metropole
08096,200041630,CA Ardenne Metropole
08331,200041630,CA Ardenne Metropole
08179,200041630,CA Ardenne Metropole
08408,200041630,CA Ardenne Metropole
08483,200041630,CA Ardenne Metropole
08400,200041630,CA Ardenne Metropole
08119,200041630,CA Ardenne Metropole
08209,200041630,CA Ardenne Metropole
08494,200041630,CA Ardenne Metropole
08137,200041630,CA Ardenne Metropole
08232,200041630,CA Ardenne Metropole
08125,200041630,CA Ardenne Metropole
08445,200041630,CA Ardenne Metropole
08230,200041630,CA Ardenne Metropole
08235,200041630,CA Ardenne Metropole
08136,200041630,CA Ardenne Metropole
08162,200041630,CA Ardenne Metropole
08022,200041630,CA Ardenne Metropole
08492,200041630,CA Ardenne Metropole
08216,200041630,CA Ardenne Metropole
08187,200041630,CA Ardenne Metropole
08158,200041630,CA Ardenne Metropole
08481,200041630,CA Ardenne Metropole
08342,200041630,CA Ardenne Metropole
08058,200041630,CA Ardenne Metropole
08170,200041630,CA Ardenne Metropole
08101,200041630,CA Ardenne Metropole
08377,200041630,CA Ardenne Metropole
17347,200041689,CC Vals de Saintonge Communaute
17397,200041689,CC Vals de Saintonge Communaute
17224,200041689,CC Vals de Saintonge Communaute
17344,200041689,CC Vals de Saintonge Communaute
17053,200041689,CC Vals de Saintonge Communaute
17024,200041689,CC Vals de Saintonge Communaute
17448,200041689,CC Vals de Saintonge Communaute
17277,200041689,CC Vals de Saintonge Communaute
17226,200041689,CC Vals de Saintonge Communaute
17022,200041689,CC Vals de Saintonge Communaute
17070,200041689,CC Vals de Saintonge Communaute
17350,200041689,CC Vals de Saintonge Communaute
17436,200041689,CC Vals de Saintonge Communaute
17211,200041689,CC Vals de Saintonge Communaute
17043,200041689,CC Vals de Saintonge Communaute
17474,200041689,CC Vals de Saintonge Communaute
17017,200041689,CC Vals de Saintonge Communaute
17266,200041689,CC Vals de Saintonge Communaute
17025,200041689,CC Vals de Saintonge Communaute
17257,200041689,CC Vals de Saintonge Communaute
17037,200041689,CC Vals de Saintonge Communaute
17465,200041689,CC Vals de Saintonge Communaute
17202,200041689,CC Vals de Saintonge Communaute
17459,200041689,CC Vals de Saintonge Communaute
17451,200041689,CC Vals de Saintonge Communaute
17150,200041689,CC Vals de Saintonge Communaute
17071,200041689,CC Vals de Saintonge Communaute
17292,200041689,CC Vals de Saintonge Communaute
17428,200041689,CC Vals de Saintonge Communaute
17446,200041689,CC Vals de Saintonge Communaute
17188,200041689,CC Vals de Saintonge Communaute
17125,200041689,CC Vals de Saintonge Communaute
17042,200041689,CC Vals de Saintonge Communaute
17239,200041689,CC Vals de Saintonge Communaute
17124,200041689,CC Vals de Saintonge Communaute
17085,200041689,CC Vals de Saintonge Communaute
17165,200041689,CC Vals de Saintonge Communaute
17011,200041689,CC Vals de Saintonge Communaute
17026,200041689,CC Vals de Saintonge Communaute
17440,200041689,CC Vals de Saintonge Communaute
17023,200041689,CC Vals de Saintonge Communaute
17046,200041689,CC Vals de Saintonge Communaute
17139,200041689,CC Vals de Saintonge Communaute
17234,200041689,CC Vals de Saintonge Communaute
17013,200041689,CC Vals de Saintonge Communaute
17383,200041689,CC Vals de Saintonge Communaute
17256,200041689,CC Vals de Saintonge Communaute
17101,200041689,CC Vals de Saintonge Communaute
17261,200041689,CC Vals de Saintonge Communaute
17271,200041689,CC Vals de Saintonge Communaute
17048,200041689,CC Vals de Saintonge Communaute
17327,200041689,CC Vals de Saintonge Communaute
17288,200041689,CC Vals de Saintonge Communaute
17181,200041689,CC Vals de Saintonge Communaute
17198,200041689,CC Vals de Saintonge Communaute
17252,200041689,CC Vals de Saintonge Communaute
17356,200041689,CC Vals de Saintonge Communaute
17105,200041689,CC Vals de Saintonge Communaute
17126,200041689,CC Vals de Saintonge Communaute
17358,200041689,CC Vals de Saintonge Communaute
17217,200041689,CC Vals de Saintonge Communaute
17290,200041689,CC Vals de Saintonge Communaute
17206,200041689,CC Vals de Saintonge Communaute
17138,200041689,CC Vals de Saintonge Communaute
17195,200041689,CC Vals de Saintonge Communaute
17384,200041689,CC Vals de Saintonge Communaute
17450,200041689,CC Vals de Saintonge Communaute
17374,200041689,CC Vals de Saintonge Communaute
17467,200041689,CC Vals de Saintonge Communaute
17334,200041689,CC Vals de Saintonge Communaute
17137,200041689,CC Vals de Saintonge Communaute
17062,200041689,CC Vals de Saintonge Communaute
17135,200041689,CC Vals de Saintonge Communaute
17381,200041689,CC Vals de Saintonge Communaute
17427,200041689,CC Vals de Saintonge Communaute
17162,200041689,CC Vals de Saintonge Communaute
17087,200041689,CC Vals de Saintonge Communaute
17471,200041689,CC Vals de Saintonge Communaute
17031,200041689,CC Vals de Saintonge Communaute
17114,200041689,CC Vals de Saintonge Communaute
17254,200041689,CC Vals de Saintonge Communaute
17268,200041689,CC Vals de Saintonge Communaute
17294,200041689,CC Vals de Saintonge Communaute
17029,200041689,CC Vals de Saintonge Communaute
17223,200041689,CC Vals de Saintonge Communaute
17435,200041689,CC Vals de Saintonge Communaute
17067,200041689,CC Vals de Saintonge Communaute
17212,200041689,CC Vals de Saintonge Communaute
17481,200041689,CC Vals de Saintonge Communaute
17464,200041689,CC Vals de Saintonge Communaute
17157,200041689,CC Vals de Saintonge Communaute
17012,200041689,CC Vals de Saintonge Communaute
17367,200041689,CC Vals de Saintonge Communaute
17213,200041689,CC Vals de Saintonge Communaute
17117,200041689,CC Vals de Saintonge Communaute
17377,200041689,CC Vals de Saintonge Communaute
17473,200041689,CC Vals de Saintonge Communaute
17177,200041689,CC Vals de Saintonge Communaute
17361,200041689,CC Vals de Saintonge Communaute
17035,200041689,CC Vals de Saintonge Communaute
17477,200041689,CC Vals de Saintonge Communaute
17176,200041689,CC Vals de Saintonge Communaute
17180,200041689,CC Vals de Saintonge Communaute
17401,200041689,CC Vals de Saintonge Communaute
17422,200041689,CC Vals de Saintonge Communaute
17049,200041689,CC Vals de Saintonge Communaute
17301,200041689,CC Vals de Saintonge Communaute
17478,200041689,CC Vals de Saintonge Communaute
17149,200041689,CC Vals de Saintonge Communaute
17416,200041689,CC Vals de Saintonge Communaute
70245,200041721,CC de la Haute Comte
70467,200041721,CC de la Haute Comte
70006,200041721,CC de la Haute Comte
70240,200041721,CC de la Haute Comte
70171,200041721,CC de la Haute Comte
70526,200041721,CC de la Haute Comte
70168,200041721,CC de la Haute Comte
70404,200041721,CC de la Haute Comte
70315,200041721,CC de la Haute Comte
70083,200041721,CC de la Haute Comte
70202,200041721,CC de la Haute Comte
70284,200041721,CC de la Haute Comte
70196,200041721,CC de la Haute Comte
70097,200041721,CC de la Haute Comte
70338,200041721,CC de la Haute Comte
70512,200041721,CC de la Haute Comte
70485,200041721,CC de la Haute Comte
70323,200041721,CC de la Haute Comte
70290,200041721,CC de la Haute Comte
70008,200041721,CC de la Haute Comte
70023,200041721,CC de la Haute Comte
70238,200041721,CC de la Haute Comte
70194,200041721,CC de la Haute Comte
70242,200041721,CC de la Haute Comte
70052,200041721,CC de la Haute Comte
70249,200041721,CC de la Haute Comte
70419,200041721,CC de la Haute Comte
70010,200041721,CC de la Haute Comte
70360,200041721,CC de la Haute Comte
70412,200041721,CC de la Haute Comte
70013,200041721,CC de la Haute Comte
70287,200041721,CC de la Haute Comte
70200,200041721,CC de la Haute Comte
70069,200041721,CC de la Haute Comte
70411,200041721,CC de la Haute Comte
70051,200041721,CC de la Haute Comte
70269,200041721,CC de la Haute Comte
17299,200041762,CA Rochefort Ocean
17449,200041762,CA Rochefort Ocean
17168,200041762,CA Rochefort Ocean
17429,200041762,CA Rochefort Ocean
17146,200041762,CA Rochefort Ocean
17308,200041762,CA Rochefort Ocean
17353,200041762,CA Rochefort Ocean
17065,200041762,CA Rochefort Ocean
17484,200041762,CA Rochefort Ocean
17346,200041762,CA Rochefort Ocean
17075,200041762,CA Rochefort Ocean
17253,200041762,CA Rochefort Ocean
17463,200041762,CA Rochefort Ocean
17375,200041762,CA Rochefort Ocean
17216,200041762,CA Rochefort Ocean
17036,200041762,CA Rochefort Ocean
17348,200041762,CA Rochefort Ocean
17083,200041762,CA Rochefort Ocean
17237,200041762,CA Rochefort Ocean
17184,200041762,CA Rochefort Ocean
17246,200041762,CA Rochefort Ocean
17320,200041762,CA Rochefort Ocean
17205,200041762,CA Rochefort Ocean
17329,200041762,CA Rochefort Ocean
17004,200041762,CA Rochefort Ocean
97222,200041788,CA du Pays Nord Martinique
97228,200041788,CA du Pays Nord Martinique
97230,200041788,CA du Pays Nord Martinique
97212,200041788,CA du Pays Nord Martinique
97214,200041788,CA du Pays Nord Martinique
97218,200041788,CA du Pays Nord Martinique
97205,200041788,CA du Pays Nord Martinique
97225,200041788,CA du Pays Nord Martinique
97204,200041788,CA du Pays Nord Martinique
97216,200041788,CA du Pays Nord Martinique
97203,200041788,CA du Pays Nord Martinique
97234,200041788,CA du Pays Nord Martinique
97233,200041788,CA du Pays Nord Martinique
97201,200041788,CA du Pays Nord Martinique
97219,200041788,CA du Pays Nord Martinique
97215,200041788,CA du Pays Nord Martinique
97208,200041788,CA du Pays Nord Martinique
97211,200041788,CA du Pays Nord Martinique
70197,200041853,CC du Pays de Montbozon et du Chanois
70357,200041853,CC du Pays de Montbozon et du Chanois
70532,200041853,CC du Pays de Montbozon et du Chanois
70059,200041853,CC du Pays de Montbozon et du Chanois
70309,200041853,CC du Pays de Montbozon et du Chanois
70517,200041853,CC du Pays de Montbozon et du Chanois
70381,200041853,CC du Pays de Montbozon et du Chanois
70243,200041853,CC du Pays de Montbozon et du Chanois
70038,200041853,CC du Pays de Montbozon et du Chanois
70208,200041853,CC du Pays de Montbozon et du Chanois
70296,200041853,CC du Pays de Montbozon et du Chanois
70234,200041853,CC du Pays de Montbozon et du Chanois
70137,200041853,CC du Pays de Montbozon et du Chanois
70500,200041853,CC du Pays de Montbozon et du Chanois
70203,200041853,CC du Pays de Montbozon et du Chanois
70113,200041853,CC du Pays de Montbozon et du Chanois
70583,200041853,CC du Pays de Montbozon et du Chanois
70082,200041853,CC du Pays de Montbozon et du Chanois
70501,200041853,CC du Pays de Montbozon et du Chanois
70050,200041853,CC du Pays de Montbozon et du Chanois
70159,200041853,CC du Pays de Montbozon et du Chanois
70316,200041853,CC du Pays de Montbozon et du Chanois
70397,200041853,CC du Pays de Montbozon et du Chanois
70065,200041853,CC du Pays de Montbozon et du Chanois
70449,200041853,CC du Pays de Montbozon et du Chanois
70335,200041853,CC du Pays de Montbozon et du Chanois
70565,200041853,CC du Pays de Montbozon et du Chanois
70478,200041861,CC du Triangle Vert
70155,200041861,CC du Triangle Vert
70563,200041861,CC du Triangle Vert
70390,200041861,CC du Triangle Vert
70162,200041861,CC du Triangle Vert
70250,200041861,CC du Triangle Vert
70294,200041861,CC du Triangle Vert
70001,200041861,CC du Triangle Vert
70344,200041861,CC du Triangle Vert
70564,200041861,CC du Triangle Vert
70432,200041861,CC du Triangle Vert
70004,200041861,CC du Triangle Vert
70007,200041861,CC du Triangle Vert
70537,200041861,CC du Triangle Vert
70081,200041861,CC du Triangle Vert
70322,200041861,CC du Triangle Vert
70195,200041861,CC du Triangle Vert
70111,200041861,CC du Triangle Vert
70263,200041861,CC du Triangle Vert
70040,200041861,CC du Triangle Vert
70115,200041861,CC du Triangle Vert
70516,200041861,CC du Triangle Vert
70351,200041861,CC du Triangle Vert
70077,200041861,CC du Triangle Vert
70213,200041861,CC du Triangle Vert
70541,200041861,CC du Triangle Vert
70416,200041861,CC du Triangle Vert
70555,200041861,CC du Triangle Vert
70470,200041861,CC du Triangle Vert
70303,200041861,CC du Triangle Vert
70490,200041861,CC du Triangle Vert
70141,200041861,CC du Triangle Vert
70304,200041861,CC du Triangle Vert
70364,200041861,CC du Triangle Vert
70199,200041861,CC du Triangle Vert
70445,200041861,CC du Triangle Vert
70067,200041861,CC du Triangle Vert
70164,200041861,CC du Triangle Vert
70186,200041861,CC du Triangle Vert
70140,200041861,CC du Triangle Vert
70188,200041861,CC du Triangle Vert
70571,200041861,CC du Triangle Vert
70421,200041879,CC Terres de Saone
70228,200041879,CC Terres de Saone
70012,200041879,CC Terres de Saone
70095,200041879,CC Terres de Saone
70415,200041879,CC Terres de Saone
70079,200041879,CC Terres de Saone
70236,200041879,CC Terres de Saone
70472,200041879,CC Terres de Saone
70044,200041879,CC Terres de Saone
70167,200041879,CC Terres de Saone
70427,200041879,CC Terres de Saone
70056,200041879,CC Terres de Saone
70341,200041879,CC Terres de Saone
70343,200041879,CC Terres de Saone
70015,200041879,CC Terres de Saone
70426,200041879,CC Terres de Saone
70133,200041879,CC Terres de Saone
70017,200041879,CC Terres de Saone
70278,200041879,CC Terres de Saone
70566,200041879,CC Terres de Saone
70488,200041879,CC Terres de Saone
70190,200041879,CC Terres de Saone
70146,200041879,CC Terres de Saone
70522,200041879,CC Terres de Saone
70372,200041879,CC Terres de Saone
70380,200041879,CC Terres de Saone
70558,200041879,CC Terres de Saone
70087,200041879,CC Terres de Saone
70483,200041879,CC Terres de Saone
70235,200041879,CC Terres de Saone
70545,200041879,CC Terres de Saone
70534,200041879,CC Terres de Saone
70106,200041879,CC Terres de Saone
70214,200041879,CC Terres de Saone
70524,200041879,CC Terres de Saone
70170,200041879,CC Terres de Saone
70518,200041879,CC Terres de Saone
70476,200041879,CC Terres de Saone
70569,200041879,CC Terres de Saone
70334,200041887,CC du Val Marnaysien
70410,200041887,CC du Val Marnaysien
25482,200041887,CC du Val Marnaysien
25217,200041887,CC du Val Marnaysien
25101,200041887,CC du Val Marnaysien
25332,200041887,CC du Val Marnaysien
25374,200041887,CC du Val Marnaysien
25326,200041887,CC du Val Marnaysien
70353,200041887,CC du Val Marnaysien
70045,200041887,CC du Val Marnaysien
25510,200041887,CC du Val Marnaysien
70119,200041887,CC du Val Marnaysien
25055,200041887,CC du Val Marnaysien
70494,200041887,CC du Val Marnaysien
70150,200041887,CC du Val Marnaysien
25235,200041887,CC du Val Marnaysien
25150,200041887,CC du Val Marnaysien
25383,200041887,CC du Val Marnaysien
70102,200041887,CC du Val Marnaysien
70060,200041887,CC du Val Marnaysien
25622,200041887,CC du Val Marnaysien
25317,200041887,CC du Val Marnaysien
25257,200041887,CC du Val Marnaysien
25172,200041887,CC du Val Marnaysien
70193,200041887,CC du Val Marnaysien
25162,200041887,CC du Val Marnaysien
70268,200041887,CC du Val Marnaysien
70192,200041887,CC du Val Marnaysien
25455,200041887,CC du Val Marnaysien
70075,200041887,CC du Val Marnaysien
70126,200041887,CC du Val Marnaysien
25536,200041887,CC du Val Marnaysien
70142,200041887,CC du Val Marnaysien
25225,200041887,CC du Val Marnaysien
70092,200041887,CC du Val Marnaysien
70578,200041887,CC du Val Marnaysien
70057,200041887,CC du Val Marnaysien
25164,200041887,CC du Val Marnaysien
70048,200041887,CC du Val Marnaysien
70181,200041887,CC du Val Marnaysien
70327,200041887,CC du Val Marnaysien
25414,200041887,CC du Val Marnaysien
70286,200041887,CC du Val Marnaysien
70509,200041887,CC du Val Marnaysien
70374,200041887,CC du Val Marnaysien
59449,200041960,CC Pevele-Carembault
59586,200041960,CC Pevele-Carembault
59452,200041960,CC Pevele-Carembault
59462,200041960,CC Pevele-Carembault
59168,200041960,CC Pevele-Carembault
59266,200041960,CC Pevele-Carembault
59592,200041960,CC Pevele-Carembault
59398,200041960,CC Pevele-Carembault
59258,200041960,CC Pevele-Carembault
59158,200041960,CC Pevele-Carembault
59466,200041960,CC Pevele-Carembault
59080,200041960,CC Pevele-Carembault
59630,200041960,CC Pevele-Carembault
59034,200041960,CC Pevele-Carembault
59435,200041960,CC Pevele-Carembault
59124,200041960,CC Pevele-Carembault
59330,200041960,CC Pevele-Carembault
59197,200041960,CC Pevele-Carembault
59071,200041960,CC Pevele-Carembault
59129,200041960,CC Pevele-Carembault
59022,200041960,CC Pevele-Carembault
59411,200041960,CC Pevele-Carembault
59042,200041960,CC Pevele-Carembault
59551,200041960,CC Pevele-Carembault
59123,200041960,CC Pevele-Carembault
59408,200041960,CC Pevele-Carembault
59096,200041960,CC Pevele-Carembault
59105,200041960,CC Pevele-Carembault
59029,200041960,CC Pevele-Carembault
59419,200041960,CC Pevele-Carembault
59004,200041960,CC Pevele-Carembault
59638,200041960,CC Pevele-Carembault
59600,200041960,CC Pevele-Carembault
59364,200041960,CC Pevele-Carembault
59145,200041960,CC Pevele-Carembault
59427,200041960,CC Pevele-Carembault
59150,200041960,CC Pevele-Carembault
59304,200041960,CC Pevele-Carembault
79270,200041994,CC Haut Val de Sevre
79048,200041994,CC Haut Val de Sevre
79024,200041994,CC Haut Val de Sevre
79086,200041994,CC Haut Val de Sevre
79189,200041994,CC Haut Val de Sevre
79201,200041994,CC Haut Val de Sevre
79114,200041994,CC Haut Val de Sevre
79302,200041994,CC Haut Val de Sevre
79283,200041994,CC Haut Val de Sevre
79276,200041994,CC Haut Val de Sevre
79128,200041994,CC Haut Val de Sevre
79020,200041994,CC Haut Val de Sevre
79319,200041994,CC Haut Val de Sevre
79231,200041994,CC Haut Val de Sevre
79246,200041994,CC Haut Val de Sevre
79316,200041994,CC Haut Val de Sevre
79303,200041994,CC Haut Val de Sevre
79042,200041994,CC Haut Val de Sevre
79023,200041994,CC Haut Val de Sevre
88078,200042000,CC Bruyeres-Vallons des Vosges
88101,200042000,CC Bruyeres-Vallons des Vosges
88135,200042000,CC Bruyeres-Vallons des Vosges
88266,200042000,CC Bruyeres-Vallons des Vosges
88216,200042000,CC Bruyeres-Vallons des Vosges
88261,200042000,CC Bruyeres-Vallons des Vosges
88262,200042000,CC Bruyeres-Vallons des Vosges
88322,200042000,CC Bruyeres-Vallons des Vosges
88086,200042000,CC Bruyeres-Vallons des Vosges
88175,200042000,CC Bruyeres-Vallons des Vosges
88184,200042000,CC Bruyeres-Vallons des Vosges
88076,200042000,CC Bruyeres-Vallons des Vosges
88091,200042000,CC Bruyeres-Vallons des Vosges
88203,200042000,CC Bruyeres-Vallons des Vosges
88131,200042000,CC Bruyeres-Vallons des Vosges
88050,200042000,CC Bruyeres-Vallons des Vosges
88240,200042000,CC Bruyeres-Vallons des Vosges
88222,200042000,CC Bruyeres-Vallons des Vosges
88256,200042000,CC Bruyeres-Vallons des Vosges
88130,200042000,CC Bruyeres-Vallons des Vosges
88512,200042000,CC Bruyeres-Vallons des Vosges
88167,200042000,CC Bruyeres-Vallons des Vosges
88172,200042000,CC Bruyeres-Vallons des Vosges
88169,200042000,CC Bruyeres-Vallons des Vosges
88145,200042000,CC Bruyeres-Vallons des Vosges
88399,200042000,CC Bruyeres-Vallons des Vosges
88263,200042000,CC Bruyeres-Vallons des Vosges
88297,200042000,CC Bruyeres-Vallons des Vosges
88528,200042000,CC Bruyeres-Vallons des Vosges
88348,200042000,CC Bruyeres-Vallons des Vosges
88046,200042000,CC Bruyeres-Vallons des Vosges
88502,200042000,CC Bruyeres-Vallons des Vosges
88359,200042000,CC Bruyeres-Vallons des Vosges
88331,200042000,CC Bruyeres-Vallons des Vosges
56121,200042174,CA Lorient Agglomeration
56098,200042174,CA Lorient Agglomeration
56162,200042174,CA Lorient Agglomeration
56083,200042174,CA Lorient Agglomeration
56078,200042174,CA Lorient Agglomeration
56185,200042174,CA Lorient Agglomeration
56107,200042174,CA Lorient Agglomeration
56101,200042174,CA Lorient Agglomeration
56036,200042174,CA Lorient Agglomeration
56090,200042174,CA Lorient Agglomeration
56166,200042174,CA Lorient Agglomeration
56193,200042174,CA Lorient Agglomeration
56118,200042174,CA Lorient Agglomeration
56179,200042174,CA Lorient Agglomeration
56040,200042174,CA Lorient Agglomeration
56181,200042174,CA Lorient Agglomeration
56063,200042174,CA Lorient Agglomeration
56069,200042174,CA Lorient Agglomeration
56026,200042174,CA Lorient Agglomeration
56089,200042174,CA Lorient Agglomeration
56021,200042174,CA Lorient Agglomeration
56188,200042174,CA Lorient Agglomeration
56029,200042174,CA Lorient Agglomeration
56104,200042174,CA Lorient Agglomeration
56062,200042174,CA Lorient Agglomeration
53271,200042182,CC du Mont des Avaloirs
53185,200042182,CC du Mont des Avaloirs
53246,200042182,CC du Mont des Avaloirs
53121,200042182,CC du Mont des Avaloirs
53083,200042182,CC du Mont des Avaloirs
53133,200042182,CC du Mont des Avaloirs
53013,200042182,CC du Mont des Avaloirs
53106,200042182,CC du Mont des Avaloirs
53208,200042182,CC du Mont des Avaloirs
53139,200042182,CC du Mont des Avaloirs
53204,200042182,CC du Mont des Avaloirs
53112,200042182,CC du Mont des Avaloirs
53196,200042182,CC du Mont des Avaloirs
53164,200042182,CC du Mont des Avaloirs
53223,200042182,CC du Mont des Avaloirs
53142,200042182,CC du Mont des Avaloirs
53052,200042182,CC du Mont des Avaloirs
53187,200042182,CC du Mont des Avaloirs
53198,200042182,CC du Mont des Avaloirs
53085,200042182,CC du Mont des Avaloirs
53272,200042182,CC du Mont des Avaloirs
53173,200042182,CC du Mont des Avaloirs
53236,200042182,CC du Mont des Avaloirs
53069,200042182,CC du Mont des Avaloirs
53038,200042182,CC du Mont des Avaloirs
53080,200042182,CC du Mont des Avaloirs
59172,200042190,CA de la Porte du Hainaut
59526,200042190,CA de la Porte du Hainaut
59491,200042190,CA de la Porte du Hainaut
59179,200042190,CA de la Porte du Hainaut
59205,200042190,CA de la Porte du Hainaut
59603,200042190,CA de la Porte du Hainaut
59632,200042190,CA de la Porte du Hainaut
59002,200042190,CA de la Porte du Hainaut
59207,200042190,CA de la Porte du Hainaut
59302,200042190,CA de la Porte du Hainaut
59092,200042190,CA de la Porte du Hainaut
59284,200042190,CA de la Porte du Hainaut
59361,200042190,CA de la Porte du Hainaut
59504,200042190,CA de la Porte du Hainaut
59292,200042190,CA de la Porte du Hainaut
59564,200042190,CA de la Porte du Hainaut
59335,200042190,CA de la Porte du Hainaut
59589,200042190,CA de la Porte du Hainaut
59429,200042190,CA de la Porte du Hainaut
59285,200042190,CA de la Porte du Hainaut
59288,200042190,CA de la Porte du Hainaut
59511,200042190,CA de la Porte du Hainaut
59387,200042190,CA de la Porte du Hainaut
59297,200042190,CA de la Porte du Hainaut
59519,200042190,CA de la Porte du Hainaut
59114,200042190,CA de la Porte du Hainaut
59238,200042190,CA de la Porte du Hainaut
59651,200042190,CA de la Porte du Hainaut
59418,200042190,CA de la Porte du Hainaut
59348,200042190,CA de la Porte du Hainaut
59038,200042190,CA de la Porte du Hainaut
59313,200042190,CA de la Porte du Hainaut
59434,200042190,CA de la Porte du Hainaut
